,churn,account_length,voice_plan,voice_messages,intl_plan,intl_mins,intl_calls,intl_charge,day_calls,eve_calls,night_calls,customer_calls,Total_Charge
404,0,73,0,0,0,7.5,3,2.03,80,115,100,4,60.81
405,0,92,0,0,1,9.3,5,2.51,91,115,73,0,67.55
406,0,21,0,0,0,6.8,7,1.84,78,79,108,0,45.27
407,1,122,0,0,0,8.5,5,2.3,134,122,59,4,51.3
408,0,133,0,0,1,10.3,3,2.78,108,81,88,1,49.08
409,0,145,0,0,0,4.8,4,1.3,110,117,108,2,56.209999999999994
410,0,25,0,0,0,8.4,5,2.27,90,72,99,2,51.54
411,0,64,0,0,0,10.4,6,2.81,80,90,92,2,40.85
412,0,85,0,0,0,5.4,1,1.46,85,117,72,0,72.37
413,0,126,0,0,0,7.0,5,1.89,112,90,122,3,69.04
414,0,76,0,0,0,10.0,3,2.7,77,87,92,0,49.23
415,1,113,0,0,0,8.7,3,2.35,47,110,88,2,75.53
416,1,224,0,0,1,5.0,2,1.35,99,103,102,1,52.32
417,0,117,0,0,0,9.8,2,2.65,84,106,93,0,65.07
418,0,128,1,34,0,16.0,6,4.32,73,79,81,1,51.519999999999996
419,0,115,0,0,0,7.5,6,2.03,98,73,106,2,68.66
420,0,141,1,28,0,9.3,11,2.51,126,126,124,2,65.37
421,0,51,0,0,0,15.3,1,4.13,114,94,112,1,62.629999999999995
422,0,100,0,0,0,12.5,3,3.38,122,76,83,0,67.58999999999999
423,0,96,1,45,0,10.3,2,2.78,124,77,102,3,66.09
424,0,112,1,16,0,11.3,3,3.05,110,123,108,1,57.74
425,0,129,0,0,1,10.9,4,2.94,131,101,130,1,57.790000000000006
426,0,163,0,0,0,12.5,7,3.38,129,108,97,1,38.56
427,0,67,1,40,0,9.6,9,2.59,65,93,128,1,46.0
428,0,140,0,0,0,11.2,5,3.02,91,106,128,3,55.59
429,0,49,0,0,0,12.4,7,3.35,69,92,153,2,53.18
430,1,46,0,0,0,13.3,2,3.59,100,90,104,2,73.47999999999999
431,0,148,0,0,0,11.4,4,3.08,98,110,98,1,62.48
432,0,112,0,0,0,12.8,2,3.46,77,97,94,1,68.52
433,0,78,0,0,0,11.8,5,3.19,106,101,125,2,48.25
434,0,61,1,31,0,8.6,3,2.32,101,102,49,0,75.54
435,0,58,1,29,0,11.2,3,3.02,80,91,108,1,58.37
436,0,155,0,0,0,8.0,3,2.16,123,96,134,1,67.62
437,1,100,0,0,0,8.3,4,2.24,76,74,126,0,72.16
438,0,113,0,0,0,13.5,3,3.65,93,106,123,1,62.97
439,0,81,0,0,0,6.3,2,1.7,99,102,86,2,51.830000000000005
440,0,135,1,27,0,12.3,6,3.32,141,99,112,1,70.63
441,0,99,0,0,0,12.4,4,3.35,93,95,67,0,55.54
442,0,59,1,29,0,6.8,3,1.84,114,82,103,1,47.35
443,0,135,0,0,0,12.6,5,3.4,129,121,109,1,64.87
444,0,85,0,0,1,9.6,7,2.59,107,126,110,2,60.49
445,0,70,0,0,0,11.1,6,3.0,103,106,86,0,41.349999999999994
446,0,88,0,0,0,9.6,4,2.59,116,138,110,3,51.63
447,0,55,0,0,0,6.9,5,1.86,100,121,122,2,68.84
448,0,75,0,0,0,12.2,3,3.29,114,61,82,1,41.89
449,0,79,1,21,0,6.3,3,1.7,79,118,92,4,69.97
450,0,85,0,0,0,12.5,5,3.38,107,124,76,0,53.89
451,0,86,1,23,0,9.8,2,2.65,107,105,81,0,70.34
452,0,91,0,0,0,8.3,3,2.24,115,105,94,0,57.879999999999995
453,0,149,1,20,0,14.3,9,3.86,77,88,76,1,65.68
454,1,97,0,0,0,11.1,1,3.0,125,100,101,1,76.89
455,1,88,0,0,0,14.8,2,4.0,124,112,115,1,73.1
456,0,60,0,0,0,9.3,2,2.51,88,69,69,2,42.09
457,0,54,0,0,0,9.7,7,2.62,99,64,70,2,54.82
458,0,11,1,28,0,6.0,3,1.62,86,122,80,3,59.22
459,0,109,0,0,0,11.0,3,2.97,120,119,86,0,48.43000000000001
461,0,115,0,0,0,9.6,9,2.59,109,117,90,3,58.04
462,0,144,1,18,0,10.1,5,2.73,109,113,111,1,36.660000000000004
463,0,91,0,0,0,5.9,2,1.59,75,87,89,0,51.949999999999996
464,0,105,1,23,0,8.5,5,2.3,85,90,111,0,63.879999999999995
465,1,71,0,0,1,13.6,3,3.67,113,94,111,3,52.739999999999995
466,1,132,1,36,0,10.5,5,2.84,103,125,102,3,65.54
467,0,112,0,0,0,11.6,4,3.13,103,71,100,1,57.60999999999999
468,0,86,1,32,0,11.1,5,3.0,163,121,105,3,37.239999999999995
469,0,41,1,34,0,17.2,9,4.64,63,110,115,2,61.93
470,0,44,0,0,0,10.6,2,2.86,146,83,106,1,65.67
471,0,78,0,0,0,9.5,6,2.57,116,87,83,3,41.81
472,0,149,0,0,0,6.3,3,1.7,117,100,53,1,31.52
473,1,72,1,33,0,6.2,4,1.67,59,98,117,4,50.580000000000005
474,0,139,1,20,0,14.8,12,4.0,101,132,132,0,63.78999999999999
475,0,74,0,0,0,9.9,6,2.67,111,42,83,3,50.71
476,0,50,0,0,0,11.7,5,3.16,106,106,110,1,67.73
477,0,141,1,23,0,7.6,2,2.05,112,118,115,3,49.17
478,0,140,0,0,0,8.1,2,2.19,134,98,124,1,52.699999999999996
479,0,99,0,0,0,11.2,4,3.02,102,107,92,2,58.029999999999994
480,0,166,0,0,0,11.6,6,3.13,108,54,94,1,57.459999999999994
481,0,124,0,0,0,5.3,3,1.43,123,104,93,1,53.11000000000001
482,0,74,0,0,0,8.1,4,2.19,116,63,97,0,52.809999999999995
483,0,117,0,0,0,13.3,13,3.59,95,110,92,2,56.82
484,0,85,0,0,0,11.0,2,2.97,132,101,75,3,67.53
485,0,36,1,16,0,6.7,2,1.81,111,113,87,0,42.56999999999999
486,0,102,0,0,1,12.8,3,3.46,103,131,106,0,65.2
487,0,76,0,0,0,10.5,2,2.84,100,139,105,0,70.57
488,0,165,0,0,0,0.0,0,0.0,126,65,126,1,69.39999999999999
489,0,130,0,0,0,12.3,4,3.32,119,99,76,1,53.54
490,0,78,0,0,0,12.8,7,3.46,119,132,120,0,69.57
491,1,55,0,0,1,14.3,6,3.86,91,110,101,1,63.56
492,1,92,0,0,1,9.4,2,2.54,113,122,98,2,55.36
493,0,129,1,33,0,5.9,2,1.59,104,88,175,2,55.87
494,0,18,0,0,0,8.2,4,2.21,93,116,120,1,67.53
495,0,161,0,0,1,11.1,9,3.0,114,63,115,2,49.949999999999996
496,0,93,1,36,0,8.0,4,2.16,134,102,82,2,51.27
497,0,144,0,0,0,11.9,3,3.21,93,75,118,2,62.73
498,1,75,0,0,1,9.7,4,2.62,61,119,63,4,52.82000000000001
499,0,95,0,0,0,7.5,2,2.03,91,109,95,1,53.959999999999994
500,0,126,1,23,0,12.6,7,3.4,102,103,111,3,46.43
501,0,124,1,28,0,7.5,5,2.03,104,89,121,1,73.21000000000001
502,1,93,0,0,1,17.5,5,4.73,61,120,110,1,64.48
503,0,109,1,26,1,9.3,3,2.51,138,111,76,0,61.92
504,0,80,0,0,0,12.4,12,3.35,97,98,82,0,60.1
505,0,41,0,0,0,11.1,5,3.0,66,75,76,1,49.57
506,0,136,1,31,0,11.4,5,3.08,88,65,120,2,54.69
507,1,92,0,0,0,5.6,2,1.51,122,88,117,3,67.17
508,0,143,1,24,0,11.6,5,3.13,69,116,138,1,61.160000000000004
509,1,118,1,26,0,9.6,5,2.59,114,125,98,5,53.64
510,0,193,1,17,0,12.3,3,3.32,102,81,129,1,47.56
511,0,73,0,0,0,14.8,8,4.0,94,101,87,3,64.03
512,0,62,0,0,0,9.1,8,2.46,101,97,90,2,57.629999999999995
513,0,30,1,30,0,6.6,3,1.78,74,86,104,0,65.35000000000001
514,1,60,1,29,1,14.0,12,3.78,113,94,82,0,68.4
515,0,148,1,14,0,17.5,5,4.73,137,72,84,1,38.89999999999999
516,0,96,0,0,0,7.6,1,2.05,100,88,120,2,51.01
517,0,52,0,0,0,9.4,4,2.54,68,138,114,2,55.53
518,0,87,0,0,0,12.9,3,3.48,92,100,99,1,55.32
519,0,41,0,0,0,9.0,3,2.43,97,104,92,3,52.67
520,0,112,0,0,0,11.6,2,3.13,108,102,90,1,63.46
521,1,88,0,0,0,8.2,3,2.21,86,82,76,4,36.96
522,0,122,1,27,0,9.2,5,2.48,84,109,123,7,71.18
523,0,61,0,0,0,9.8,6,2.65,108,74,94,2,27.389999999999997
524,0,87,0,0,0,13.0,6,3.51,105,108,136,1,56.959999999999994
525,0,176,0,0,0,10.5,8,2.84,125,90,107,2,29.66
526,0,30,0,0,0,12.5,3,3.38,88,100,134,0,62.8
527,0,95,1,22,0,11.9,7,3.21,126,90,91,0,30.18
528,0,46,0,0,0,8.6,4,2.32,133,143,72,2,43.559999999999995
529,0,100,0,0,1,12.1,9,3.27,110,115,99,0,49.53
530,0,47,1,37,0,7.8,4,2.11,77,102,87,2,55.5
531,0,77,0,0,0,6.7,3,1.81,112,89,66,2,56.83
532,0,98,1,38,0,10.7,5,2.89,61,104,73,2,67.19
533,0,125,1,36,0,5.4,3,1.46,117,78,104,1,43.47
534,0,67,0,0,0,9.2,10,2.48,97,123,99,4,69.51
535,0,194,0,0,0,18.2,1,4.91,101,138,87,1,41.95
536,0,128,1,40,0,14.0,6,3.78,88,109,93,1,50.34
537,0,190,1,22,0,8.5,3,2.3,93,92,102,0,49.309999999999995
538,0,165,0,0,0,12.4,8,3.35,126,104,123,0,63.15
539,0,59,0,0,0,9.9,3,2.67,113,125,92,2,46.529999999999994
540,0,47,1,28,0,7.8,2,2.11,94,108,84,1,43.41
541,0,150,1,29,0,6.6,1,1.78,77,52,113,0,55.5
542,1,152,1,20,1,14.2,3,3.83,120,94,80,9,73.85
543,0,26,0,0,0,3.5,6,0.95,109,129,94,3,66.89
544,0,79,1,31,0,12.2,8,3.29,90,135,92,3,41.629999999999995
545,0,95,1,27,0,11.9,3,3.21,106,90,115,1,55.24
546,1,69,0,0,1,8.4,10,2.27,90,91,118,2,76.4
547,1,95,1,41,1,10.3,9,2.78,91,61,67,5,46.349999999999994
548,0,31,1,31,0,5.9,3,1.59,54,97,131,0,49.44
549,0,121,1,31,0,10.1,5,2.73,63,117,85,4,66.64
550,1,111,0,0,0,7.9,3,2.13,58,108,104,4,52.089999999999996
551,0,157,0,0,0,11.5,2,3.11,111,99,118,2,60.480000000000004
552,1,44,0,0,0,10.2,4,2.75,112,92,90,3,79.57
553,0,61,0,0,1,10.1,6,2.73,103,149,100,2,34.8
554,0,65,0,0,0,12.7,6,3.43,80,94,107,2,54.03
555,0,74,1,25,0,13.1,2,3.54,84,103,75,2,51.169999999999995
556,0,123,0,0,0,12.0,4,3.24,77,92,120,0,63.15
558,1,74,0,0,0,8.3,5,2.24,96,94,123,2,62.53
559,0,125,0,0,0,7.7,6,2.08,97,100,119,2,47.9
560,0,80,0,0,0,10.7,1,2.89,103,109,88,1,58.480000000000004
561,0,53,1,18,0,7.2,7,1.94,107,84,130,0,59.35
562,0,99,1,28,0,9.1,5,2.46,88,116,102,1,64.35
563,0,99,0,0,0,10.9,5,2.94,106,106,83,1,43.5
564,0,66,1,29,0,8.0,1,2.16,104,84,119,2,71.3
565,0,97,0,0,0,4.7,4,1.27,76,100,102,3,57.48
566,0,75,1,37,0,11.3,5,3.05,97,110,97,2,54.92
567,0,85,0,0,1,3.6,7,0.97,73,117,98,2,59.339999999999996
568,0,108,0,0,0,10.0,6,2.7,88,101,87,2,69.94
569,1,133,1,32,1,15.4,4,4.16,137,99,108,2,67.71
570,0,51,0,0,0,10.3,2,2.78,108,87,119,1,56.019999999999996
571,0,186,1,26,0,14.5,3,3.92,107,116,90,2,41.03
572,0,44,0,0,1,10.8,3,2.92,92,82,108,1,40.21
573,0,64,1,31,0,9.0,1,2.43,88,109,124,3,67.5
574,1,44,0,0,0,9.9,5,2.67,121,79,77,2,74.87
575,0,114,1,36,0,14.2,2,3.83,90,89,105,1,77.97000000000001
576,0,92,0,0,0,13.7,6,3.7,74,119,80,3,63.39
577,0,110,0,0,0,11.7,4,3.16,112,93,119,2,47.06999999999999
578,0,90,1,30,0,7.7,3,2.08,76,95,124,1,57.25
579,0,72,1,21,0,16.5,4,4.46,108,86,119,1,68.64
580,1,113,0,0,0,7.4,2,2.0,151,113,116,1,76.19
581,0,171,1,25,0,10.2,3,2.75,77,118,90,3,60.3
582,0,104,0,0,0,10.7,8,2.89,109,90,117,1,48.720000000000006
583,0,165,0,0,0,10.3,2,2.78,75,93,93,1,56.019999999999996
584,1,104,0,0,0,9.8,6,2.65,128,92,79,0,73.0
585,0,110,0,0,0,10.2,5,2.75,102,124,108,1,32.43
586,0,90,0,0,1,8.4,4,2.27,97,134,154,1,64.74000000000001
587,0,114,0,0,0,7.4,8,2.0,85,86,124,1,41.91
588,1,101,0,0,0,13.5,11,3.65,118,79,93,5,45.01
589,0,117,1,14,0,8.6,2,2.32,81,103,102,1,37.769999999999996
590,0,109,0,0,0,11.3,4,3.05,105,87,110,2,69.84
591,0,82,0,0,0,12.9,2,3.48,96,137,103,1,47.26
592,0,92,0,0,0,9.6,1,2.59,85,125,107,2,47.23
593,0,82,1,29,0,9.5,5,2.57,111,137,92,2,64.44
594,0,90,0,0,0,12.5,6,3.38,138,83,104,2,60.87
595,0,87,1,28,0,0.0,0,0.0,95,97,109,1,49.94
596,0,124,0,0,0,9.6,4,2.59,70,79,98,3,46.59
597,0,39,0,0,0,9.1,5,2.46,68,103,106,2,46.58
598,0,84,0,0,0,12.3,5,3.32,80,128,101,1,48.839999999999996
599,0,75,1,46,0,9.2,6,2.48,62,111,126,0,64.59
600,0,102,0,0,0,9.1,4,2.46,89,77,140,2,46.02
601,1,62,0,0,1,13.9,6,3.75,86,76,105,0,49.41
602,0,143,0,0,0,4.6,4,1.24,109,104,71,1,55.05
603,0,53,0,0,0,11.6,6,3.13,95,131,128,3,43.34
604,0,30,0,0,0,11.4,7,3.08,144,118,93,1,55.66
605,1,112,0,0,0,12.7,8,3.43,77,109,132,2,87.03
606,0,129,0,0,0,13.1,8,3.54,119,105,97,0,54.13
607,0,63,1,29,0,6.6,8,1.78,107,56,91,1,45.08
608,0,28,0,0,0,10.6,5,2.86,94,86,124,0,62.46
609,0,111,0,0,0,8.7,3,2.35,55,83,116,3,54.42
610,0,91,0,0,0,11.6,7,3.13,120,106,129,3,64.32
611,0,90,0,0,0,12.7,3,3.43,83,79,60,1,59.5
612,0,151,0,0,0,7.7,6,2.08,108,118,141,4,55.24
613,1,105,1,29,1,13.2,6,3.56,82,110,100,1,64.59
614,0,41,1,37,0,7.3,1,1.97,110,115,100,2,68.14
615,0,48,1,43,0,8.0,5,2.16,111,64,96,1,56.75
616,0,166,1,35,1,8.8,7,2.38,138,113,130,2,58.56999999999999
617,0,79,0,0,0,14.0,6,3.78,119,121,140,3,55.629999999999995
618,0,153,0,0,0,11.6,6,3.13,107,96,97,1,52.79
619,1,110,0,0,1,14.5,4,3.92,79,90,91,0,77.89
620,0,163,0,0,0,12.8,4,3.46,89,87,121,1,61.08
621,0,126,0,0,0,11.5,3,3.11,88,111,106,1,40.1
622,0,105,1,33,0,10.6,3,2.86,68,140,131,2,53.56
623,0,172,0,0,0,7.1,1,1.92,140,84,83,3,61.019999999999996
625,0,97,0,0,0,13.8,4,3.73,91,137,72,3,50.29
626,1,95,1,37,1,4.1,2,1.11,109,99,82,0,62.41
627,0,87,0,0,0,7.4,2,2.0,105,102,80,4,68.42999999999999
628,0,97,0,0,0,6.5,5,1.76,119,109,76,1,44.5
629,1,76,0,0,0,13.7,4,3.7,125,92,134,0,79.67
630,0,140,0,0,0,13.9,4,3.75,107,99,93,0,57.78
631,0,169,0,0,0,9.5,2,2.57,112,69,95,0,45.4
632,0,68,1,22,0,4.8,4,1.3,97,94,114,3,46.77
633,0,122,1,34,0,15.6,4,4.21,104,103,91,2,42.41
634,0,36,0,0,0,10.8,6,2.92,129,87,102,2,63.11
635,0,120,1,27,0,10.2,7,2.75,84,73,94,5,54.13
636,0,121,0,0,0,9.2,15,2.48,105,133,116,1,50.0
637,0,64,1,19,0,7.5,3,2.03,106,92,118,0,52.14
638,0,13,1,31,0,12.9,1,3.48,94,95,117,1,69.32000000000001
639,0,106,0,0,0,11.4,2,3.08,83,114,113,0,42.730000000000004
640,0,88,0,0,0,7.9,4,2.13,92,108,95,2,51.49
641,0,74,0,0,0,9.8,3,2.65,120,106,102,1,54.35
642,0,83,0,0,0,11.0,13,2.97,92,83,92,0,59.17
643,0,49,0,0,0,15.6,7,4.21,79,93,128,0,69.67
644,0,111,1,24,0,14.0,4,3.78,114,99,95,1,63.3
645,0,50,1,22,0,8.5,4,2.3,112,99,146,3,65.24
646,0,153,1,28,0,15.4,9,4.16,74,37,103,0,67.08
647,0,88,0,0,0,7.5,5,2.03,91,127,125,1,50.49
648,0,131,1,39,0,9.1,4,2.46,122,136,94,0,25.08
649,1,79,0,0,0,6.0,3,1.62,97,48,83,3,73.94
650,0,140,0,0,0,11.5,4,3.11,81,130,111,2,66.53999999999999
651,0,105,0,0,0,9.5,6,2.57,100,52,93,1,61.790000000000006
652,0,54,1,39,0,9.2,1,2.48,143,72,120,3,54.99
653,0,87,1,22,0,8.5,3,2.3,65,115,109,3,63.0
654,0,96,1,31,0,10.5,5,2.84,126,106,93,1,55.9
655,1,79,0,0,0,9.4,10,2.54,85,92,86,5,53.71
656,0,55,0,0,0,9.3,4,2.51,147,118,55,0,56.63
657,0,130,0,0,0,9.3,2,2.51,101,114,89,2,56.379999999999995
658,0,34,0,0,0,9.9,7,2.67,102,101,86,0,45.24
659,0,139,0,0,0,8.3,2,2.24,103,100,63,1,43.53
660,1,109,0,0,0,9.5,9,2.57,69,120,86,1,79.81
661,0,65,1,31,0,12.0,4,3.24,70,89,93,1,71.06
662,0,63,0,0,0,12.3,2,3.32,80,93,58,0,67.75999999999999
663,0,152,0,0,0,7.4,4,2.0,126,76,100,3,48.08
664,0,147,0,0,0,7.8,4,2.11,95,128,84,1,59.9
665,0,112,1,22,0,9.2,4,2.48,110,123,141,2,62.12
666,0,120,0,0,0,9.6,1,2.59,120,106,96,2,62.44
667,0,27,0,0,0,9.2,3,2.48,102,104,124,0,49.18
668,0,171,0,0,0,12.3,1,3.32,135,74,124,1,64.64999999999999
669,0,101,1,33,0,15.5,4,4.19,108,122,90,0,59.31
670,0,32,1,26,0,16.3,4,4.4,109,107,98,1,74.67
671,0,3,1,36,0,11.9,6,3.21,117,125,89,2,43.589999999999996
672,0,151,0,0,0,11.8,5,3.19,106,87,88,0,49.28
673,0,60,0,0,0,11.2,3,3.02,99,62,79,3,51.93
674,0,119,0,0,0,7.5,15,2.03,90,81,77,1,58.37
675,0,43,0,0,0,5.9,3,1.59,101,121,104,1,64.03999999999999
676,0,42,0,0,0,10.6,4,2.86,134,114,91,0,57.75
677,0,84,0,0,0,9.4,4,2.54,99,68,120,1,62.29
678,0,65,0,0,0,8.9,4,2.4,110,109,105,0,56.65
679,1,75,0,0,1,8.7,9,2.35,78,111,104,1,74.97
680,0,116,0,0,0,13.1,2,3.54,90,118,83,1,57.60999999999999
681,0,107,0,0,0,9.3,5,2.51,100,82,82,0,45.91
682,0,189,1,38,0,11.4,3,3.08,98,120,87,3,61.97
683,0,123,0,0,0,6.5,1,1.76,94,119,120,1,56.7
685,0,63,1,32,0,8.6,7,2.32,113,113,101,1,31.54
686,0,176,0,0,0,10.1,2,2.73,76,131,80,3,63.11
687,0,108,0,0,0,12.6,8,3.4,101,126,107,1,58.56999999999999
688,0,13,1,21,0,12.1,3,3.27,105,71,123,3,83.11
689,0,71,0,0,0,8.2,2,2.21,104,121,101,1,64.08999999999999
690,0,88,0,0,0,14.9,3,4.02,111,101,111,2,59.59
691,0,137,0,0,0,10.2,4,2.75,119,91,105,1,49.17999999999999
692,0,82,0,0,0,5.7,7,1.54,36,134,104,4,63.730000000000004
693,0,92,1,29,0,8.0,4,2.16,110,104,118,3,53.91
694,0,165,0,0,0,10.9,4,2.94,91,108,99,6,57.54
695,0,96,0,0,0,11.6,9,3.13,98,118,105,1,35.47
696,0,156,0,0,0,7.5,3,2.03,94,97,77,1,53.17
697,0,63,0,0,0,9.1,4,2.46,104,75,72,0,57.94
698,0,37,0,0,0,8.4,11,2.27,89,88,86,0,64.65
699,0,98,0,0,0,11.0,9,2.97,86,114,79,0,61.519999999999996
700,0,121,0,0,0,10.7,3,2.89,110,82,113,0,36.05
701,0,94,0,0,0,7.7,3,2.08,95,92,129,0,42.989999999999995
702,0,99,0,0,0,14.1,3,3.81,110,102,114,1,57.39
703,0,163,1,23,0,10.4,7,2.81,104,64,118,1,53.65
704,0,161,0,0,0,6.5,4,1.76,95,82,113,3,62.83
705,0,99,0,0,0,8.5,5,2.3,81,64,121,1,37.93
706,0,108,0,0,0,3.6,5,0.97,78,119,65,1,62.0
707,0,84,1,42,0,7.6,7,2.05,97,118,72,3,58.84
708,0,83,1,32,1,10.6,6,2.86,111,98,109,2,38.239999999999995
709,0,139,0,0,0,9.7,3,2.62,81,99,76,2,56.4
710,0,69,0,0,0,12.5,4,3.38,70,108,119,3,63.32000000000001
711,0,129,0,0,0,11.4,8,3.08,114,98,86,4,59.309999999999995
712,0,106,0,0,0,0.0,0,0.0,104,101,78,2,36.58
713,0,158,0,0,0,6.9,2,1.86,101,128,106,2,64.62
714,0,168,1,22,0,7.3,5,1.97,70,105,81,2,55.74
715,1,115,0,0,1,15.3,6,4.13,95,104,121,1,69.92
716,0,57,1,30,1,11.4,4,3.08,130,116,94,2,68.55999999999999
717,0,67,0,0,0,7.2,6,1.94,116,86,83,1,62.540000000000006
718,0,127,0,0,0,9.3,3,2.51,124,110,116,1,53.71
719,0,78,0,0,0,11.7,5,3.16,88,89,109,2,60.42
720,0,100,1,38,0,7.4,2,2.0,88,108,72,0,54.94
721,1,103,1,36,0,10.9,5,2.94,92,110,80,6,36.71
722,0,113,0,0,0,13.5,3,3.65,96,127,115,1,57.830000000000005
723,0,78,0,0,0,14.0,11,3.78,109,49,136,3,52.86
724,0,129,1,36,0,16.4,5,4.43,103,83,118,1,57.57
725,0,57,0,0,0,11.9,3,3.21,100,110,101,2,52.83
726,0,82,0,0,0,7.8,5,2.11,116,99,95,1,51.89
727,0,64,0,0,0,9.2,2,2.48,111,101,110,1,64.33
728,0,86,1,39,0,12.7,5,3.43,122,101,101,2,69.58
730,1,94,0,0,0,11.5,3,3.11,105,105,51,3,73.29
731,0,90,0,0,0,8.0,1,2.16,121,104,103,2,70.25999999999999
732,0,48,0,0,0,7.2,5,1.94,94,103,94,2,71.27
733,0,85,1,37,0,9.5,8,2.57,123,90,76,2,59.82
734,0,93,1,20,1,12.1,4,3.27,110,94,127,1,54.2
735,0,169,0,0,1,6.5,6,1.76,98,78,103,3,39.04
736,1,68,0,0,0,11.0,9,2.97,86,86,87,5,49.279999999999994
737,1,91,0,0,1,16.7,3,4.51,89,102,151,2,49.66
738,0,68,0,0,0,11.4,3,3.08,123,93,76,1,57.050000000000004
739,0,101,0,0,0,8.8,8,2.38,72,103,111,1,59.32000000000001
740,0,67,1,20,0,9.4,2,2.54,40,58,115,1,62.57
741,0,66,0,0,0,11.5,3,3.11,133,61,120,0,35.29
742,0,116,1,17,0,11.4,3,3.08,112,131,98,5,64.49
743,0,158,0,0,0,10.4,6,2.81,126,86,84,1,57.03
744,0,78,0,0,0,9.1,5,2.46,122,88,86,1,62.269999999999996
745,0,119,1,26,0,6.6,8,1.78,97,110,92,1,55.11
746,0,120,0,0,0,6.4,2,1.73,85,128,123,1,46.2
747,0,155,0,0,0,7.8,1,2.11,102,117,122,1,58.23
748,0,106,0,0,0,8.7,5,2.35,120,95,113,1,65.96000000000001
749,0,87,0,0,1,11.0,6,2.97,119,119,88,1,51.300000000000004
751,0,101,1,29,0,10.1,6,2.73,116,100,75,0,47.31
752,0,22,1,23,0,12.7,4,3.43,94,59,102,3,50.75
753,0,90,0,0,0,11.0,5,2.97,88,108,121,2,37.519999999999996
754,0,41,0,0,0,9.6,4,2.59,105,105,104,1,57.46
755,0,69,0,0,0,11.4,4,3.08,76,92,103,2,53.61
756,0,33,0,0,0,9.8,14,2.65,88,119,71,2,63.42999999999999
757,0,112,0,0,0,13.1,5,3.54,108,111,78,1,48.68000000000001
758,0,108,1,30,0,9.8,6,2.65,99,113,95,2,73.74000000000001
759,0,136,1,21,0,9.5,4,2.57,88,97,120,2,60.32
760,0,128,0,0,0,10.1,5,2.73,84,95,68,1,64.15
761,0,27,0,0,0,8.4,3,2.27,128,100,91,2,60.07000000000001
762,0,161,0,0,1,1.3,6,0.35,78,117,137,1,63.25999999999999
763,0,33,1,35,0,15.0,5,4.05,124,69,103,0,68.25
764,0,120,1,31,0,11.4,4,3.08,83,96,76,0,55.4
765,0,113,0,0,0,8.7,6,2.35,97,118,101,2,56.74
766,1,122,0,0,1,11.0,2,2.97,132,99,57,0,68.13
767,0,148,1,26,0,15.2,4,4.1,150,138,91,2,62.28
768,0,74,0,0,0,9.7,2,2.62,93,78,101,3,65.31
769,0,106,0,0,0,11.0,3,2.97,104,117,81,1,59.599999999999994
770,0,179,0,0,0,13.3,4,3.59,54,108,107,1,54.92
771,1,149,1,28,1,8.8,3,2.38,97,102,77,5,42.29
772,0,77,0,0,0,9.2,7,2.48,112,95,91,0,59.45
773,1,127,0,0,1,7.7,2,2.08,110,100,138,1,52.540000000000006
774,0,80,0,0,0,10.6,4,2.86,99,81,116,1,54.57
775,0,106,0,0,0,10.7,4,2.89,107,71,79,1,54.660000000000004
776,0,61,1,20,0,10.5,4,2.84,133,96,91,0,68.3
777,0,135,1,24,1,5.8,4,1.57,54,105,84,2,50.53
778,0,115,1,26,0,13.6,5,3.67,107,77,71,6,57.61
779,0,167,0,0,1,10.1,4,2.73,100,90,101,2,65.5
780,0,107,0,0,1,11.0,9,2.97,104,68,67,2,69.03999999999999
781,0,112,0,0,1,10.7,4,2.89,138,114,134,1,50.629999999999995
782,0,35,1,27,0,9.4,4,2.54,87,101,68,1,66.16
783,0,103,0,0,1,9.4,4,2.54,124,66,78,3,37.769999999999996
784,0,107,1,22,0,11.2,9,3.02,83,130,128,1,70.77
785,0,69,0,0,0,10.7,5,2.89,70,80,60,3,67.62
786,0,85,0,0,0,11.3,3,3.05,82,94,85,0,61.22
787,1,24,0,0,0,11.1,6,3.0,86,102,105,2,71.11
788,0,90,0,0,0,11.8,2,3.19,97,117,78,2,52.56
789,0,137,0,0,0,10.5,3,2.84,79,111,64,3,45.39
790,0,92,1,45,1,7.5,3,2.03,88,103,76,0,68.86
791,0,38,0,0,0,14.1,3,3.81,86,76,77,2,55.28999999999999
792,1,69,1,33,1,8.2,2,2.21,98,102,85,1,75.13999999999999
793,0,45,0,0,0,9.0,3,2.43,108,120,106,2,48.59
794,0,73,0,0,0,15.1,2,4.08,118,90,108,1,59.75
796,0,113,1,32,0,8.4,2,2.27,89,124,124,1,49.18
797,1,68,0,0,1,14.5,7,3.92,126,125,121,1,52.83
798,0,135,1,22,0,14.6,5,3.94,113,95,135,2,61.620000000000005
799,0,100,1,26,0,15.9,5,4.29,115,146,104,1,47.45
800,0,96,1,27,0,11.3,2,3.05,96,101,97,1,71.27000000000001
801,0,108,0,0,0,9.4,5,2.54,102,134,95,1,67.14999999999999
802,0,84,0,0,0,6.5,4,1.76,88,119,79,0,70.7
803,0,134,0,0,0,12.6,3,3.4,86,89,86,1,70.07
804,0,72,0,0,0,9.8,4,2.65,73,78,89,0,71.14
805,0,83,0,0,0,6.8,4,1.84,87,111,82,0,56.099999999999994
806,0,137,0,0,0,10.2,5,2.75,120,98,121,0,49.08
807,0,56,1,30,0,12.1,3,3.27,89,116,111,1,45.0
